"","Year","Genre","NA_Sales","EU_Sales","JP_Sales"
"8789",2015,"Action",0,0,0.02
"8790",2016,"Adventure",0,0,0.04
"8791",2016,"Adventure",0,0,0.02
"8792",2010,"Adventure",0.02,0,0.03
"8793",2014,"Adventure",0.01,0,0
"8794",2013,"Simulation",0,0,0.05
"8795",2016,"Adventure",0,0,0.02
"8797",2013,"Adventure",0,0.01,0
"8798",2010,"Adventure",0,0,0.07
"8800",2014,"Adventure",0,0,0.05
"8801",2014,"Visual Novel",0,0,0.05
"8802",2014,"Adventure",0.03,0,0.03
"8803",2010,"Adventure",0,0,0.05
"8804",2011,"Adventure",0,0,0.04
"8805",2010,"Adventure",0,0,0.07
"8806",2011,"Adventure",0,0,0.02
"8807",2012,"Action",0,0,0.06
"8808",2012,"Misc",0,0,0.06
"8810",2011,"Adventure",0,0,0.04
"8811",2010,"Adventure",0,0,0.09
"8820",2017,"Role-Playing",0,0,0.04
"8822",2011,"Adventure",0,0.03,0
"8823",2015,"Action",0,0.01,0
"8831",2012,"Shooter",6.63,2.36,0.04
"8832",2012,"Shooter",6.72,2.36,0.04
"8833",2015,"Shooter",2.64,1.2,0.03
"8836",2017,"Strategy",0,0.02,0
"8837",2017,"Strategy",0.31,0.15,0
"8840",2011,"Shooter",1.44,0.73,0.04
"8841",2011,"Shooter",1.44,0.71,0.04
"8842",2010,"Shooter",7.08,2.01,0.08
"8843",2014,"Shooter",1.89,0.99,0.03
"8844",2014,"Shooter",2.06,1.04,0.03
"8858",2017,"Adventure",0,0,0.01
"8859",2011,"Misc",0,0,0.04
"8860",2010,"Adventure",0,0,0.02
"8862",2011,"Adventure",0,0,0.04
"8863",2012,"Action",0,0,0.04
"8864",2012,"Misc",0,0,0.04
"8865",2017,"Adventure",0,0,0.01
"8866",2013,"Misc",0,0,0.01
"8867",2014,"Adventure",0,0,0.01
"8868",2011,"Misc",0,0,0.03
"8869",2010,"Adventure",0,0,0.01
"8870",2013,"Adventure",0,0,0.02
"8871",2013,"Misc",0,0,0.02
"8872",2014,"Adventure",0,0,0.02
"8875",2015,"Sports",0,0.01,0
"8876",2015,"Sports",0,0.04,0
"8877",2015,"Sports",0,0.05,0
"8878",2015,"Sports",0,0.01,0
"8906",2014,"Misc",0,0,0.03
"8907",2018,"Misc",0.01,0,0
"8918",2011,"Action",0.08,0.02,0
"8919",2011,"Adventure",0.08,0.02,0
"8920",2011,"Adventure",0.09,0.01,0
"8922",2011,"Adventure",0.1,0,0
"8924",2011,"Adventure",0.06,0.01,0
"8926",2011,"Adventure",0.08,0.01,0
"8928",2018,"Simulation",0,0,0.01
"8929",2010,"Adventure",0,0,0.01
"8936",2014,"Misc",0,0,0.01
"8939",2010,"Racing",0.04,0,0
"8952",2010,"Action",0.2,0.19,0
"8953",2010,"Action",0.08,0.02,0
"8954",2010,"Action",0.13,0.21,0
"8955",2010,"Action",0.22,0.28,0
"8956",2010,"Action",0.21,0.2,0
"8957",2011,"Action",0.12,0.1,0
"8958",2011,"Action",0.05,0.04,0
"8959",2011,"Action",0.14,0.15,0
"8960",2011,"Action",0.18,0.14,0
"8961",2011,"Action",0.19,0.12,0
"9022",2017,"Adventure",0,0,0.03
"9030",2010,"Role-Playing",0,0,0.04
"9031",2011,"Role-Playing",0,0,0.04
"9032",2012,"Adventure",0,0,0.03
"9033",2012,"Role-Playing",0,0,0.03
"9034",2015,"Action",0,0,0.02
"9035",2015,"Adventure",0,0,0.02
"9036",2015,"Action",0,0,0.03
"9037",2015,"Adventure",0,0,0.03
"9038",2016,"Adventure",0,0,0.02
"9039",2018,"Visual Novel",0,0,0.01
"9048",2012,"Action",0.41,0.17,0.29
"9049",2012,"Simulation",0.41,0.18,0.31
"9081",2010,"Simulation",0.21,0.05,0.13
"9083",2010,"Simulation",0.07,0.02,0.05
"9084",2018,"Simulation",0.12,0.03,0
"9085",2018,"Simulation",0.06,0,0
"9094",2016,"Simulation",0.06,0.02,0
"9097",2012,"Simulation",0,0,0.23
"9098",2014,"Simulation",0.13,0.02,0
"9099",2011,"Simulation",0.28,0,0.05
"9101",2010,"Simulation",0.27,0.06,0.22
"9102",2011,"Simulation",0.27,0.06,0.22
"9108",2017,"Action",0.13,0,0
"9109",2017,"Action",0.01,0,0
"9110",2017,"Action",0.06,0,0
"9111",2017,"Action",0.04,0,0
"9112",2015,"Misc",0.1,0.02,0
"9113",2016,"Misc",0.07,0,0
"9114",2016,"Misc",0.05,0,0
"9122",2010,"Misc",0.18,0.04,0
"9123",2010,"Misc",0.47,0.28,0
"9124",2010,"Misc",0.17,0.03,0
"9125",2011,"Misc",0.11,0,0
"9126",2011,"Misc",0.06,0,0
"9127",2018,"Party",0,0.01,0
"9128",2013,"Adventure",0,0,0.02
"9129",2013,"Misc",0,0,0.02
"9130",2012,"Misc",0,0,0.18
"9132",2010,"Misc",0,0,0.41
"9133",2011,"Misc",0,0,0.33
"9134",2014,"Misc",0.09,0.04,0.1
"9135",2014,"Music",0.1,0.03,0.1
"9136",2014,"Misc",0.13,0.06,0.16
"9137",2014,"Music",0.08,0.05,0.16
"9138",2017,"Misc",0,0,0.05
"9139",2016,"Misc",0.01,0,0.02
"9140",2016,"Music",0.08,0,0.04
"9141",2016,"Misc",0.01,0,0.1
"9142",2016,"Music",0.05,0,0.12
"9143",2013,"Action",0,0,0.22
"9144",2015,"Music",0,0,0.23
"9145",2015,"Misc",0.2,0.04,0.11
"9146",2017,"Adventure",0,0,0.01
"9148",2016,"Adventure",0,0.01,0
"9149",2010,"Action",0.13,0,0
"9150",2010,"Adventure",0.12,0,0
"9168",2010,"Action",0,0,0.11
"9169",2010,"Action",0,0,0.11
"9172",2011,"Adventure",0,0,0.02
"9173",2014,"Adventure",0,0,0.01
"9174",2014,"Misc",0,0,0.01
"9177",2012,"Misc",0,0,0.01
"9179",2016,"Strategy",0,0.03,0
"9180",2010,"Misc",0.04,0,0
"9181",2010,"Racing",0.03,0,0
"9186",2016,"Adventure",0,0.01,0
"9190",2011,"Shooter",0.02,0,0
"9191",2011,"Shooter",0.17,0,0
"9192",2011,"Shooter",0.17,0,0
"9193",2011,"Shooter",0.11,0,0
"9194",2011,"Shooter",0.02,0,0
"9195",2010,"Adventure",1.29,1.27,0.06
"9196",2010,"Adventure",0,0.03,0
"9197",2017,"Adventure",0,0,0.01
"9202",2018,"Action-Adventure",0.03,0.01,0
"9203",2018,"Action-Adventure",0.02,0,0
"9213",2018,"Misc",0.02,0,0
"9214",2014,"Racing",0.01,0,0
"9217",2010,"Adventure",0.16,0.06,0
"9218",2010,"Adventure",0.15,0.06,0
"9220",2010,"Adventure",0.06,0.11,0
"9221",2010,"Adventure",0.06,0.1,0
"9223",2010,"Misc",0,0,0
"9229",2018,"Action",0.12,0.1,0
"9230",2018,"Action",0.13,0.16,0
"9231",2017,"Action",0.27,0.11,0
"9232",2018,"Adventure",0.06,0,0
"9233",2018,"Adventure",0.05,0,0
"9234",2018,"Adventure",0.06,0,0
"9247",2016,"Adventure",0,0.03,0
"9249",2014,"Role-Playing",0,0,0.08
"9250",2014,"Role-Playing",0,0,0.05
"9251",2016,"Role-Playing",0,0,0.04
"9254",2012,"Puzzle",0,0.03,0
"9257",2012,"Role-Playing",0.13,0.07,0
"9258",2012,"Role-Playing",0.13,0.07,0
"9268",2012,"Role-Playing",0,0,0.07
"9269",2012,"Role-Playing",0,0,0.07
"9270",2013,"Fighting",0,0,0.02
"9271",2013,"Misc",0,0,0.02
"9276",2010,"Role-Playing",0.07,0,0.06
"9279",2017,"Platform",0.17,0.08,0.17
"9289",2017,"Adventure",0.08,0.42,0
"9290",2014,"Action",0,0.01,0
"9293",2010,"Puzzle",0.13,0.07,0
"9294",2010,"Puzzle",0.13,0.07,0
"9295",2010,"Adventure",0.09,0.04,0
"9296",2010,"Puzzle",0.09,0.04,0
"9302",2010,"Adventure",0.06,0.11,0
"9303",2010,"Adventure",0.06,0.11,0
"9305",2010,"Adventure",0.18,0.43,0
"9320",2010,"Sports",0.13,0,0
"9327",2018,"Visual Novel",0,0,0.02
"9328",2015,"Action",0,0,0.02
"9329",2015,"Action",0,0,0.03
"9331",2010,"Adventure",0,0,0.03
"9342",2017,"Adventure",0,0,0.02
"9344",2011,"Adventure",0,0,0.03
"9345",2010,"Adventure",0,0,0.01
"9348",2010,"Adventure",0,0,0.01
"9349",2015,"Simulation",0,0,0.04
"9350",2015,"Simulation",0,0,0.03
"9355",2010,"Misc",0,0,0.02
"9356",2010,"Misc",0,0,0.02
"9365",2010,"Misc",0,0,0.04
"9366",2010,"Misc",0,0,0.04
"9367",2010,"Misc",0,0,0.06
"9368",2010,"Misc",0,0,0.06
"9392",2017,"Action",0.24,0.36,0.06
"9393",2017,"Action",0.2,0.08,0
"9394",2018,"Action-Adventure",0.19,0.22,0.02
"9395",2018,"Action-Adventure",0.14,0.06,0
"9401",2012,"Action",0.03,0.18,0
"9402",2012,"Action",0.59,1.08,0.07
"9403",2012,"Action",0.68,0.9,0.01
"9410",2013,"Action",0.07,0.1,0
"9411",2013,"Misc",0.07,0.1,0
"9412",2013,"Action",0.07,0.09,0
"9413",2013,"Misc",0.07,0.09,0
"9414",2015,"Adventure",0,0,0.02
"9422",2011,"Misc",0.1,0,0
"9425",2010,"Misc",0.11,0,0
"9431",2018,"Adventure",0.05,0,0
"9432",2011,"Shooter",0.11,0.1,0
"9433",2011,"Shooter",0.32,0.4,0.04
"9434",2011,"Shooter",0.83,0.48,0.02
"9435",2016,"Shooter",0.04,0.03,0
"9436",2016,"Shooter",0.11,0.29,0.04
"9437",2016,"Shooter",0.1,0.09,0
"9438",2013,"Role-Playing",0.22,0.13,0.04
"9439",2013,"Simulation",0.29,0.13,0.04
"9446",2010,"Racing",0.01,0,0
"9447",2010,"Racing",0.04,0,0
"9455",2011,"Platform",0.09,0.01,0
"9456",2014,"Action",0,0,0.07
"9457",2013,"Action",0,0,0.15
"9458",2013,"Simulation",0,0,0.15
"9459",2011,"Platform",0.02,0,0
"9460",2010,"Adventure",0,0,0
"9461",2010,"Adventure",0.01,0.15,0
"9462",2010,"Adventure",0.01,0.14,0
"9463",2010,"Adventure",0,0.02,0
"9464",2010,"Adventure",0,0.01,0
"9465",2011,"Platform",0,0.06,0
"9466",2010,"Adventure",0,0.07,0
"9469",2015,"Action",0,0.01,0
"9474",2012,"Misc",0.04,0,0
"9482",2016,"Adventure",0,0,0.02
"9483",2011,"Adventure",0,0,0.01
"9507",2012,"Sports",0,0,0.28
"9508",2013,"Shooter",0,0,0.28
"9509",2011,"Sports",0.19,0.11,0.25
"9510",2012,"Sports",0.15,0.12,0.26
"9513",2010,"Sports",0.08,0,0.13
"9533",2010,"Racing",0.18,0.08,0
"9534",2010,"Racing",0.15,0.04,0
"9542",2010,"Strategy",0,0.03,0
"9544",2018,"Action-Adventure",0.01,0,0
"9545",2018,"Action-Adventure",0.03,0,0
"9546",2018,"Action-Adventure",0.04,0,0
"9550",2010,"Adventure",0.02,0.01,0
"9551",2010,"Adventure",0.02,0.01,0
"9556",2010,"Action",0.32,0.17,0
"9557",2010,"Action",0.12,0.04,0
"9558",2010,"Action",0.24,0.15,0
"9559",2010,"Action",0.11,0.02,0
"9560",2014,"Action-Adventure",0.04,0.22,0
"9561",2014,"Adventure",0.04,0.19,0
"9562",2014,"Action-Adventure",0.03,0.06,0
"9563",2014,"Adventure",0.03,0.08,0
"9564",2014,"Action-Adventure",0.04,0.14,0
"9565",2014,"Adventure",0.05,0.2,0
"9566",2014,"Action-Adventure",0.03,0.05,0
"9567",2014,"Adventure",0.04,0.05,0
"9568",2014,"Action-Adventure",0.06,0.1,0
"9569",2014,"Adventure",0.05,0.13,0
"9572",2015,"Misc",0,0,0.01
"9573",2010,"Misc",0,0,0.03
"9578",2011,"Fighting",0.1,0.02,0
"9579",2011,"Fighting",0.1,0.02,0
"9584",2011,"Action",0.03,0.01,0
"9585",2011,"Role-Playing",0.03,0.01,0
"9586",2011,"Action",0.12,0.08,0.02
"9587",2011,"Role-Playing",0.12,0.09,0.02
"9588",2011,"Action",0.13,0.07,0
"9589",2011,"Role-Playing",0.13,0.07,0
"9590",2012,"Action",0,0,0.04
"9591",2012,"Misc",0,0,0.04
"9598",2018,"Shooter",0.02,0,0
"9599",2017,"Shooter",0.06,0,0
"9600",2017,"Shooter",0.05,0,0
"9602",2016,"Adventure",0,0,0.04
"9603",2015,"Action",0,0,0.02
"9604",2012,"Action",0,0,0.01
"9605",2012,"Misc",0,0,0.01
"9606",2013,"Misc",0,0,0.01
"9607",2010,"Strategy",0,0,0.03
"9613",2011,"Simulation",0.01,0,0
"9615",2016,"Role-Playing",0,0,0.01
"9616",2014,"Role-Playing",0.08,0.02,0.06
"9617",2013,"Misc",0.04,0.03,0.04
"9618",2014,"Simulation",0.02,0.02,0.04
"9619",2010,"Role-Playing",0.22,0.11,0.07
"9620",2011,"Role-Playing",0.22,0.1,0.07
"9621",2013,"Role-Playing",0.09,0,0.07
"9622",2011,"Action",0,0.01,0
"9623",2012,"Role-Playing",0,0.01,0
"9624",2014,"Action",0,0,0.04
"9625",2015,"Action",0.05,0.02,0
"9626",2015,"Role-Playing",0,0,0.07
"9627",2014,"Role-Playing",0.05,0,0.07
"9628",2018,"Role-Playing",0,0,0.01
"9629",2014,"Role-Playing",0,0,0.05
"9630",2015,"Role-Playing",0.03,0.01,0
"9631",2014,"Action",0.07,0.02,0.06
"9632",2015,"Action",0.04,0.01,0.06
"9633",2012,"Role-Playing",0.05,0.03,0.06
"9634",2013,"Role-Playing",0.05,0.04,0.06
"9635",2014,"Role-Playing",0,0,0.07
"9636",2016,"Action",0.16,0.12,0.11
"9637",2014,"Action",0.61,0.42,0.13
"9638",2014,"Misc",0.59,0.44,0.13
"9639",2016,"Action",0.17,0.16,0.12
"9640",2018,"Action",0.21,0.15,0.07
"9645",2017,"Role-Playing",0,0,0.05
"9646",2016,"Role-Playing",0,0,0.07
"9647",2016,"Role-Playing",0,0,0.07
"9648",2015,"Adventure",0,0,0.02
"9649",2012,"Adventure",0,0,0.07
"9650",2012,"Visual Novel",0,0,0.07
"9651",2011,"Puzzle",0.02,0,0
"9655",2010,"Simulation",0.02,0,0
"9656",2010,"Simulation",0.09,0,0
"9657",2011,"Puzzle",0.17,0,0
"9659",2010,"Puzzle",0.27,0,0
"9660",2010,"Puzzle",0.13,0,0
"9671",2015,"Misc",0,0,0.07
"9672",2015,"Music",0,0,0.08
"9675",2010,"Adventure",0.26,0.01,0
"9676",2010,"Adventure",0.08,0.01,0
"9705",2011,"Action",0,0,0.06
"9706",2011,"Adventure",0,0,0.06
"9708",2016,"Adventure",0,0,0.02
"9711",2017,"Misc",0,0,0.04
"9712",2018,"Music",0,0,0.03
"9718",2011,"Simulation",0.04,0,0
"9726",2018,"Visual Novel",0,0,0.01
"9730",2010,"Action",0,0,0.06
"9739",2011,"Simulation",0,0.05,0
"9743",2014,"Misc",0,0,0.01
"9745",2010,"Simulation",0.05,0,0
"9758",2011,"Simulation",0.11,0.02,0
"9763",2010,"Simulation",0.13,0,0
"9767",2010,"Simulation",0.05,0.01,0
"9778",2010,"Simulation",0.05,0,0
"9779",2010,"Simulation",0.08,0.01,0
"9780",2010,"Strategy",0.05,0,0
"9784",2010,"Simulation",0.02,0,0
"9789",2018,"Role-Playing",0.03,0,0
"9790",2018,"Role-Playing",0.03,0,0
"9808",2011,"Role-Playing",0,0.13,0.38
"9810",2013,"Role-Playing",0,0.09,0
"9811",2010,"Sports",0,0,0.47
"9812",2014,"Role-Playing",0,0.03,0
"9813",2013,"Role-Playing",0,0,0.26
"9814",2012,"Role-Playing",0,0,0.1
"9815",2012,"Sports",0,0,0.1
"9816",2012,"Role-Playing",0,0.01,0.46
"9817",2011,"Role-Playing",0,0.07,0.48
"9818",2011,"Role-Playing",0,0.01,0.25
"9819",2011,"Sports",0,0.01,0.25
"9820",2011,"Role-Playing",0,0,0.19
"9821",2011,"Sports",0,0,0.19
"9848",2011,"Action",1.05,0.49,0.08
"9849",2014,"Action",0,0.03,0
"9850",2014,"Action",1.27,0.97,0.07
"9856",2010,"Role-Playing",0.06,0.05,0.07
"9857",2014,"Adventure",0,0,0.03
"9858",2014,"Misc",0,0,0.03
"9859",2014,"Adventure",0,0,0.03
"9860",2014,"Misc",0,0,0.03
"9861",2015,"Action",0,0,0.01
"9862",2015,"Action",0,0,0.01
"9867",2017,"Fighting",0.88,0.54,0
"9868",2017,"Fighting",0.65,0.16,0
"9869",2013,"Fighting",0.5,0.56,0.01
"9870",2013,"Fighting",0.46,0.29,0
"9871",2013,"Fighting",0.11,0.01,0
"9872",2013,"Fighting",0.1,0.09,0
"9873",2013,"Fighting",0.97,0.34,0
"9874",2013,"Fighting",0.46,0.35,0
"9875",2013,"Fighting",0.09,0,0
"9881",2017,"Platform",0.04,0,0
"9882",2017,"Platform",0.03,0,0
"9884",2011,"Adventure",0,0,0.01
"9894",2010,"Sports",0,0.15,0
"9895",2010,"Sports",0,0.12,0
"9933",2012,"Shooter",0.01,0,0
"9935",2012,"Shooter",0.03,0.03,0
"9936",2012,"Shooter",0.03,0.02,0
"9938",2010,"Strategy",0.17,0.51,0
"9939",2010,"Strategy",0.05,0.16,0
"9940",2011,"Strategy",0.05,0.16,0
"9941",2013,"Action",0,0.05,0
"9942",2014,"Action-Adventure",0,0.07,0
"9943",2013,"Action",0,0.02,0
"9944",2014,"Action-Adventure",0,0.02,0
"9945",2011,"Action",0,0.08,0
"9946",2014,"Role-Playing",0,0.02,0
"9947",2015,"Simulation",0,0,0
"9964",2010,"Action",0.15,0.16,0
"9965",2010,"Action",0.14,0.19,0
"9966",2010,"Action",0.18,0.13,0
"9967",2010,"Action",0.15,0.15,0
"9968",2010,"Action",0.15,0.1,0
"9974",2015,"Action",0,0,0.01
"9978",2010,"Strategy",0,0,0.01
"9979",2010,"Adventure",0,0,0.01
"9980",2010,"Adventure",0,0,0.01
"9981",2017,"Adventure",0,0,0.01
"9985",2013,"Adventure",0,0,0.01
"9986",2013,"Misc",0,0,0.01
"9993",2017,"Action",0.06,0,0
"9994",2010,"Puzzle",0.04,0,0
"9995",2010,"Puzzle",0.04,0,0
"9996",2010,"Puzzle",0.04,0.02,0
"9997",2010,"Puzzle",0.04,0.02,0
"9998",2017,"Adventure",0,0,0.01
"9999",2014,"Misc",0,0,0.01
"10000",2011,"Adventure",0,0,0.01
"10005",2013,"Misc",0,0,0.07
"10006",2014,"Fighting",0.04,0.06,0.2
"10007",2015,"Fighting",0.11,0.14,0
"10008",2014,"Fighting",0,0.07,0.17
"10021",2011,"Sports",0,0,0.21
"10039",2010,"Sports",0,0,0.05
"10040",2010,"Sports",0,0,0.05
"10043",2013,"Misc",0,0,0.04
"10044",2013,"Sports",0,0,0.04
"10063",2018,"Strategy",0.01,0,0
"10064",2018,"Strategy",0.01,0,0
"10066",2012,"Platform",0.6,0.18,0
"10072",2018,"Adventure",0.03,0,0.01
"10075",2018,"Adventure",0,0,0.01
"10076",2018,"Adventure",0,0,0.01
"10088",2010,"Misc",0,0,0.51
"10090",2010,"Simulation",0.01,0,0
"10095",2010,"Action",0.05,0.01,0
"10096",2010,"Shooter",0.05,0.01,0
"10097",2010,"Misc",0.02,0,0
"10098",2010,"Action",0.01,0,0
"10099",2010,"Shooter",0.02,0,0
"10100",2010,"Action",0.18,0.37,0.02
"10101",2010,"Shooter",0.18,0.38,0.02
"10102",2010,"Action",0.2,0.23,0
"10103",2010,"Shooter",0.2,0.24,0
"10122",2011,"Adventure",0.07,0.07,0
"10152",2010,"Simulation",0.03,0,0
"10153",2010,"Simulation",0.03,0,0
"10154",2011,"Simulation",0.02,0.01,0
"10155",2011,"Simulation",0.02,0.01,0
"10156",2011,"Simulation",0.07,0.03,0
"10157",2011,"Simulation",0.07,0.03,0
"10158",2011,"Simulation",0.06,0.02,0
"10159",2011,"Simulation",0.06,0.02,0
"10166",2011,"Action",0.11,0,0
"10167",2011,"Action",0.11,0,0
"10168",2011,"Action",0.08,0,0
"10169",2011,"Action",0.09,0,0
"10177",2010,"Misc",0.18,0,0
"10182",2010,"Misc",0.56,0,0
"10190",2011,"Sports",0.04,0,0
"10204",2011,"Puzzle",0,0.05,0
"10205",2011,"Puzzle",0,0.05,0
"10206",2011,"Puzzle",0,0.06,0
"10207",2012,"Puzzle",0,0.05,0
"10209",2012,"Action",0,0.02,0
"10212",2010,"Puzzle",0.18,0,0
"10213",2012,"Puzzle",0,0.05,0
"10214",2014,"Puzzle",0,0.05,0
"10217",2011,"Puzzle",0,0.02,0
"10218",2011,"Puzzle",0,0.02,0
"10219",2011,"Puzzle",0,0.04,0
"10220",2011,"Puzzle",0,0.04,0
"10221",2010,"Puzzle",0.05,0.12,0
"10222",2011,"Puzzle",0.05,0.11,0
"10224",2012,"Puzzle",0,0.02,0
"10226",2012,"Action",0,0.02,0
"10227",2013,"Puzzle",0,0.02,0
"10228",2011,"Action",0.01,0.02,0
"10229",2011,"Puzzle",0.04,0.02,0
"10233",2011,"Puzzle",0,0.05,0
"10236",2011,"Puzzle",0,0.04,0
"10237",2010,"Puzzle",0,0.25,0
"10239",2011,"Puzzle",0,0.13,0
"10240",2010,"Puzzle",0,0.01,0
"10243",2011,"Puzzle",0.04,0.03,0
"10244",2011,"Puzzle",0.03,0.03,0
"10245",2010,"Puzzle",0.11,0.1,0
"10246",2010,"Puzzle",0.11,0.1,0
"10250",2010,"Puzzle",0.03,0,0
"10251",2010,"Role-Playing",0.03,0,0
"10252",2011,"Role-Playing",0.03,0,0
"10265",2016,"Sports",0,0,0.13
"10266",2016,"Sports",0,0,0.24
"10267",2016,"Sports",0,0,0.25
"10268",2018,"Sports",0,0,0.26
"10269",2018,"Sports",0,0,0.12
"10270",2016,"Action",0,0,0.14
"10329",2010,"Sports",0,0,0.27
"10330",2010,"Sports",0,0,0.27
"10331",2010,"Sports",0,0,0.2
"10332",2010,"Sports",0,0,0.2
"10333",2011,"Sports",0,0,0.26
"10334",2011,"Sports",0,0,0.26
"10335",2011,"Sports",0,0,0.2
"10336",2011,"Sports",0,0,0.2
"10337",2011,"Action",0,0,0.07
"10338",2011,"Sports",0,0,0.07
"10339",2011,"Misc",0,0,0.13
"10340",2011,"Sports",0,0,0.13
"10341",2012,"Action",0,0,0.21
"10342",2012,"Sports",0,0,0.21
"10343",2012,"Action",0,0,0.15
"10344",2012,"Sports",0,0,0.15
"10345",2012,"Action",0,0,0.09
"10346",2012,"Sports",0,0,0.09
"10347",2013,"Sports",0,0,0.26
"10348",2013,"Sports",0,0,0.17
"10349",2013,"Sports",0,0,0.1
"10350",2014,"Sports",0,0,0.17
"10351",2014,"Sports",0,0,0.12
"10400",2010,"Sports",0.16,0,0
"10401",2010,"Sports",0.16,0,0
"10402",2011,"Misc",0.17,0.02,0
"10403",2011,"Misc",0.17,0.02,0
"10408",2011,"Racing",0.07,0,0
"10409",2011,"Racing",0.07,0,0
"10410",2011,"Racing",0.08,0,0
"10411",2011,"Racing",0.07,0,0
"10412",2011,"Racing",0.08,0,0
"10413",2011,"Racing",0.08,0,0
"10417",2010,"Adventure",0,0,0.02
"10427",2012,"Fighting",0,0,0.06
"10438",2017,"Simulation",0.1,0,0
"10439",2010,"Sports",0.09,0.02,0
"10440",2010,"Sports",0.01,0,0
"10449",2011,"Platform",0.07,0,0
"10454",2012,"Misc",0,0.01,0
"10455",2012,"Fighting",0.06,0,0
"10456",2013,"Fighting",0.05,0.02,0.5
"10457",2014,"Fighting",0.05,0.02,0.5
"10458",2015,"Fighting",0,0,0.04
"10459",2015,"Fighting",0,0,0.03
"10460",2016,"Fighting",0,0,0.04
"10462",2011,"Adventure",0,0,0.02
"10463",2011,"Sports",0,0.04,0
"10464",2011,"Sports",0,0.04,0
"10467",2011,"Sports",0.09,0.21,0
"10468",2011,"Sports",0.09,0.19,0
"10471",2012,"Adventure",0.04,0.15,0
"10472",2012,"Adventure",0.04,0.11,0
"10487",2019,"Action-Adventure",0,0,0.22
"10488",2010,"Role-Playing",0,0,0.03
"10519",2010,"Misc",0.04,0.21,0
"10520",2011,"Misc",0.04,0.21,0
"10521",2010,"Misc",0.06,0.01,0
"10522",2010,"Misc",0.06,0.01,0
"10525",2011,"Puzzle",0.03,0,0
"10526",2011,"Puzzle",0.07,0.01,0
"10527",2011,"Puzzle",0.07,0.01,0
"10542",2011,"Action",0.15,0,0
"10544",2018,"Simulation",0.14,0.25,0
"10545",2018,"Simulation",0.15,0.09,0
"10553",2010,"Action",0,0.1,0
"10554",2010,"Action",0.45,0.94,0.06
"10555",2010,"Action",0.59,0.85,0.02
"10556",2015,"Action",0.03,0.11,0
"10557",2015,"Action-Adventure",0.03,0.12,0
"10558",2015,"Action",0.46,1.02,0.07
"10559",2015,"Action-Adventure",0.53,1.07,0.09
"10560",2015,"Action",0.42,0.38,0
"10561",2015,"Action-Adventure",0.52,0.41,0
"10562",2018,"Action-Adventure",0.18,0.26,0.03
"10563",2018,"Action-Adventure",0.17,0.09,0
"10565",2010,"Misc",5.84,2.89,0.01
"10566",2011,"Misc",0,0.17,0
"10567",2013,"Misc",0.17,0.15,0
"10568",2013,"Music",0.17,0.15,0
"10569",2013,"Misc",0.18,0.16,0
"10570",2013,"Music",0.21,0.18,0
"10571",2013,"Misc",1.98,1.47,0
"10572",2013,"Music",1.91,1.66,0
"10573",2013,"Misc",0.33,0.23,0
"10574",2013,"Music",0.34,0.25,0
"10575",2013,"Misc",0.72,0.19,0
"10576",2013,"Music",0.75,0.18,0
"10577",2013,"Misc",0.3,0.11,0
"10578",2013,"Music",0.31,0.12,0
"10579",2014,"Misc",0.12,0.11,0
"10580",2014,"Music",0.15,0.08,0
"10581",2014,"Misc",0.19,0.13,0
"10582",2014,"Music",0.21,0.13,0
"10583",2014,"Misc",1.11,0.98,0
"10584",2014,"Music",1,0.91,0
"10585",2014,"Misc",0.4,0.28,0
"10586",2014,"Music",0.4,0.29,0
"10587",2014,"Misc",0.41,0.16,0
"10588",2014,"Music",0.42,0.13,0
"10589",2014,"Misc",0.35,0.13,0
"10590",2014,"Music",0.36,0.13,0
"10591",2015,"Misc",0.1,0.08,0
"10592",2015,"Music",0.12,0.06,0
"10593",2015,"Misc",0.16,0.13,0
"10594",2015,"Music",0.19,0.13,0
"10595",2015,"Misc",0.52,0.59,0
"10596",2015,"Music",0.43,0.58,0
"10597",2015,"Misc",0.28,0.25,0
"10598",2015,"Music",0.29,0.25,0
"10599",2015,"Misc",0.23,0.1,0
"10600",2015,"Music",0.26,0.06,0
"10601",2015,"Misc",0.24,0.04,0
"10602",2015,"Music",0.3,0.04,0
"10603",2017,"Music",0.07,0.2,0
"10604",2016,"Music",0.05,0.06,0
"10605",2016,"Misc",0.08,0.12,0
"10606",2016,"Music",0.4,0.51,0
"10607",2016,"Music",0.19,0.21,0
"10608",2016,"Music",0.19,0.07,0
"10609",2016,"Music",0.25,0.05,0
"10610",2017,"Music",0.3,0.4,0
"10611",2017,"Music",0.02,0.03,0
"10612",2017,"Music",0.1,0.15,0
"10613",2017,"Music",0.14,0.22,0
"10614",2017,"Music",0.07,0.09,0
"10615",2017,"Music",0.06,0.03,0
"10616",2017,"Music",0.15,0.04,0
"10617",2018,"Music",0.43,0.26,0
"10618",2018,"Music",0.11,0.03,0
"10619",2018,"Music",0.1,0.12,0
"10620",2018,"Music",0.06,0.03,0
"10621",2018,"Music",0.05,0.01,0
"10622",2018,"Music",0.13,0.01,0
"10623",2011,"Misc",0.34,0.21,0
"10624",2011,"Misc",6.05,3.15,0
"10625",2011,"Misc",1.47,0.4,0
"10626",2012,"Misc",0.26,0.12,0
"10627",2012,"Music",0.26,0.11,0
"10628",2012,"Misc",4.14,2.21,0
"10629",2012,"Music",4.05,2.21,0
