"","Year","Genre","NA_Sales","EU_Sales","JP_Sales"
"7029",2007,"Sports",0.31,0.89,0.01
"7030",2007,"Sports",0.31,0.89,0.01
"7031",2008,"Sports",0.12,0.31,0
"7032",2008,"Sports",0,0.02,0
"7033",2008,"Sports",0.38,0.07,0.01
"7034",2008,"Sports",0.49,1.63,0.04
"7035",2008,"Sports",0.23,0.73,0.02
"7036",2008,"Sports",0.23,0.73,0.02
"7037",2008,"Sports",0.49,1.26,0.01
"7038",2008,"Sports",0.29,0.52,0
"7039",2009,"Sports",0.14,0.37,0
"7040",2009,"Sports",0.14,0.37,0
"7041",2009,"Sports",0,0.04,0
"7042",2009,"Sports",0,0.04,0
"7043",2009,"Sports",0.23,0.24,0
"7044",2009,"Sports",0.23,0.24,0
"7045",2009,"Sports",0.6,2.46,0.05
"7046",2009,"Sports",0.6,2.46,0.05
"7047",2009,"Sports",0.16,0.68,0.01
"7048",2009,"Sports",0.15,0.68,0.01
"7049",2009,"Sports",0.23,0.64,0
"7050",2009,"Sports",0.23,0.65,0
"7051",2009,"Sports",0.6,1.79,0.01
"7052",2009,"Sports",0.59,1.79,0.01
"7083",2001,"Sports",0.14,0.04,0
"7084",2001,"Sports",0.14,0.04,0
"7085",2001,"Sports",0.08,0.06,0
"7086",2001,"Sports",0.08,0.06,0
"7087",2001,"Sports",0.31,0.24,0
"7088",2001,"Sports",0.31,0.24,0
"7089",2002,"Sports",0.04,0.01,0
"7090",2002,"Sports",0.04,0.01,0
"7091",2002,"Sports",0.06,0.02,0
"7092",2002,"Sports",0.06,0.02,0
"7093",2002,"Sports",0.46,2.28,0.05
"7094",2002,"Sports",0.46,2.28,0.05
"7095",2002,"Sports",0.2,0.4,0
"7096",2002,"Sports",0.2,0.4,0
"7097",2002,"Sports",0,0,0.04
"7098",2002,"Sports",0,0,0.04
"7099",2003,"Sports",0.04,0.01,0
"7100",2003,"Sports",0.04,0.01,0
"7101",2003,"Sports",0.05,0.01,0
"7102",2003,"Sports",0.05,0.01,0
"7103",2003,"Sports",0.59,2.36,0.04
"7105",2003,"Sports",0.24,0.49,0
"7106",2003,"Sports",0.24,0.49,0
"7107",2004,"Sports",0.06,0.02,0
"7108",2004,"Sports",0.06,0.02,0
"7109",2004,"Sports",0.11,0.03,0
"7110",2004,"Sports",0.11,0.03,0
"7111",2004,"Sports",0.58,2.48,0.04
"7112",2004,"Sports",0.58,2.48,0.04
"7113",2004,"Sports",0.33,0.6,0
"7114",2004,"Sports",0.33,0.6,0
"7121",2000,"Sports",0.27,0.21,0.28
"7122",2000,"Sports",0.27,0.21,0.28
"7123",2005,"Sports",0.04,0.01,0
"7124",2005,"Sports",0.04,0.01,0
"7125",2005,"Sports",0.15,0.12,0
"7126",2005,"Sports",0.15,0.12,0
"7129",2005,"Sports",0.08,0.02,0
"7130",2005,"Sports",0.08,0.02,0
"7133",2006,"Sports",0.04,0,0
"7134",2006,"Sports",0.04,0,0
"7135",2006,"Sports",0.09,0.02,0
"7136",2006,"Sports",0.09,0.02,0
"7137",2006,"Sports",0.17,0.13,0.02
"7138",2006,"Sports",0.17,0.13,0.02
"7139",2006,"Sports",0.07,0.06,0
"7140",2006,"Sports",0.07,0.06,0
"7141",2006,"Sports",0.06,0.02,0
"7142",2006,"Sports",0.06,0.02,0
"7143",2008,"Sports",0.06,0.02,0
"7144",2008,"Sports",0.07,0.02,0
"7145",2008,"Sports",0.08,0.18,0
"7146",2008,"Sports",0.08,0.18,0
"7147",2008,"Sports",0.17,0.14,0
"7148",2008,"Sports",0.12,0.14,0
"7149",2006,"Sports",0.03,0,0
"7150",2006,"Sports",0.03,0,0
"7151",2006,"Sports",0.1,0.03,0
"7152",2006,"Sports",0.1,0.03,0
"7153",2006,"Sports",0.47,0.02,0
"7154",2006,"Sports",0.47,0.02,0
"7155",2006,"Sports",0.1,0,0
"7156",2006,"Sports",0.1,0,0
"7157",2006,"Sports",0.19,0.27,0.01
"7158",2006,"Sports",0.19,0.27,0.01
"7159",2006,"Sports",0.18,0.05,0
"7160",2006,"Sports",0.18,0.05,0
"7161",2006,"Sports",0.02,0.01,0
"7162",2006,"Sports",0.02,0.01,0
"7166",2009,"Misc",0,0.09,0
"7167",2004,"Fighting",0.09,0.07,0
"7168",2004,"Fighting",0.09,0.07,0
"7169",2004,"Fighting",0.08,0.02,0
"7170",2004,"Fighting",0.08,0.02,0
"7171",2004,"Fighting",1.08,0.2,0
"7172",2004,"Fighting",1.08,0.2,0
"7173",2004,"Fighting",0.51,0.15,0
"7174",2004,"Fighting",0.51,0.15,0
"7179",2005,"Fighting",0.13,0.03,0
"7180",2005,"Fighting",0.13,0.03,0
"7181",2005,"Fighting",0.72,0.03,0
"7182",2005,"Fighting",0.72,0.03,0
"7183",2005,"Fighting",0.42,0.16,0
"7184",2005,"Fighting",0.42,0.16,0
"7185",2004,"Fighting",0.46,0.18,0
"7186",2004,"Fighting",0.46,0.18,0
"7187",2006,"Fighting",1.07,0.4,0
"7188",2006,"Fighting",1.07,0.4,0
"7189",2006,"Fighting",0.81,0.58,0.01
"7190",2006,"Fighting",0.81,0.59,0.01
"7191",2006,"Fighting",0.46,0.02,0
"7192",2006,"Fighting",0.46,0.02,0
"7193",2006,"Fighting",1.33,0.03,0.01
"7194",2006,"Fighting",1.33,0.03,0.01
"7195",2006,"Fighting",0.26,0.06,0
"7196",2006,"Fighting",0.26,0.06,0
"7197",2009,"Fighting",0.92,0.4,0
"7198",2009,"Fighting",0.92,0.41,0
"7199",2009,"Fighting",0.95,0.33,0
"7200",2009,"Fighting",0.95,0.34,0
"7202",2000,"Fighting",0.04,0.01,0
"7205",2002,"Fighting",0.03,0.03,0
"7206",2002,"Fighting",0.03,0.03,0
"7212",2009,"Role-Playing",0.09,0,0
"7219",2000,"Fighting",0,0,0.04
"7220",2001,"Fighting",0,0,0.04
"7221",2008,"Adventure",0,0,0.02
"7222",2009,"Adventure",0,0,0.01
"7225",2000,"Role-Playing",0,0,0.51
"7226",2000,"Role-Playing",0,0,0.51
"7229",2007,"Role-Playing",0.39,0.02,0.13
"7231",2001,"Role-Playing",0.29,0.2,0
"7233",2009,"Role-Playing",0.12,0.06,0.27
"7234",2009,"Role-Playing",0.13,0.06,0.05
"7235",2007,"Role-Playing",0.22,0.01,0.42
"7236",2008,"Role-Playing",0.22,0.01,0.42
"7237",2009,"Action",0.22,0.08,0.08
"7238",2009,"Adventure",0.21,0.08,0.08
"7241",2006,"Adventure",0.11,0.01,0.12
"7242",2007,"Adventure",0.1,0.01,0.12
"7243",2007,"Role-Playing",0.09,0,0.11
"7244",2008,"Role-Playing",0.09,0,0.11
"7246",2004,"Role-Playing",0.64,0.24,0.29
"7250",2001,"Role-Playing",0,0,0.25
"7251",2001,"Role-Playing",0,0,0.25
"7252",2007,"Role-Playing",0.36,0.03,0.07
"7253",2006,"Role-Playing",0.91,0.05,1.07
"7258",2007,"Simulation",0.54,0.05,0.62
"7260",2001,"Role-Playing",0,0,0.29
"7261",2005,"Role-Playing",0.27,0.1,0.22
"7262",2005,"Role-Playing",0.27,0.1,0.22
"7264",2000,"Role-Playing",1.62,0.77,2.78
"7268",2007,"Role-Playing",0.42,0.03,0.3
"7269",2008,"Role-Playing",0.38,0.03,0.3
"7270",2003,"Role-Playing",0.82,0.37,0.89
"7271",2007,"Role-Playing",0.45,0.25,0.3
"7280",2006,"Role-Playing",0,0,0.26
"7283",2006,"Role-Playing",0,0,0.28
"7284",2007,"Role-Playing",0,0,0.28
"7288",2001,"Role-Playing",2.91,2.07,2.73
"7293",2004,"Role-Playing",0,0,0.27
"7294",2003,"Role-Playing",1.92,1.08,2.11
"7295",2004,"Role-Playing",0,0,0.29
"7296",2006,"Role-Playing",0,0,0.02
"7297",2004,"Role-Playing",0.12,0.09,0
"7298",2004,"MMO",0.08,0.06,0.15
"7299",2006,"Role-Playing",0.17,0.01,0
"7300",2003,"Role-Playing",0,0,0.13
"7301",2006,"Role-Playing",0.06,0.05,0.1
"7302",2006,"Role-Playing",0.06,0.05,0.1
"7303",2009,"Role-Playing",0.25,0,0
"7304",2007,"Role-Playing",0.03,0.03,0.01
"7305",2007,"Role-Playing",0.13,0,0.01
"7306",2007,"Role-Playing",0.35,0.27,0.09
"7307",2007,"Role-Playing",0.35,0.27,0.09
"7308",2007,"Role-Playing",0.28,0,0.02
"7309",2006,"Role-Playing",1.88,0,2.33
"7310",2007,"Role-Playing",0,0,0.11
"7311",2007,"Role-Playing",0.34,0.42,0.54
"7312",2009,"Role-Playing",1.74,1.24,1.87
"7337",2003,"Role-Playing",0.72,0.38,0.36
"7338",2009,"Role-Playing",0.23,0.11,0.23
"7342",2001,"Fighting",0.09,0.03,0.08
"7343",2001,"Fighting",0.09,0.03,0.08
"7344",2006,"Action",0.03,0.02,0
"7345",2006,"Action",0.01,0,0
"7346",2003,"Action",1.59,1.05,0.04
"7347",2003,"Platform",1.59,1.05,0.04
"7348",2003,"Action",0.69,0.18,0
"7349",2003,"Action",1.26,0.6,0.05
"7350",2003,"Action",0.48,0.16,0
"7351",2006,"Action",0.12,0.04,0
"7352",2004,"Action",0.21,0.08,0
"7353",2004,"Sports",0.02,0.02,0
"7354",2005,"Sports",0.02,0.02,0
"7355",2003,"Strategy",0.49,0.18,0.29
"7361",2002,"Role-Playing",0,0,0.39
"7363",2005,"Action",0.29,0.08,0.16
"7364",2005,"Role-Playing",0.29,0.08,0.16
"7365",2007,"Strategy",0.28,0.03,0.17
"7367",2008,"Role-Playing",0.31,0.03,0.27
"7368",2009,"Strategy",0.29,0.03,0.27
"7370",2004,"Strategy",0.42,0.16,0.3
"7371",2005,"Strategy",0.42,0.16,0.3
"7373",2005,"Sports",0.04,0.03,0
"7374",2007,"Fighting",0.04,0.03,0
"7376",2001,"Fighting",0.09,0.03,0
"7377",2001,"Fighting",0.09,0.03,0
"7382",2002,"Action",0.02,0.01,0
"7383",2002,"Simulation",0.02,0.01,0
"7384",2002,"Action",0.09,0.07,0
"7385",2002,"Simulation",0.09,0.07,0
"7386",2002,"Action",0.06,0.02,0
"7387",2002,"Simulation",0.06,0.02,0
"7388",2004,"Action",0.03,0.03,0
"7389",2004,"Action",0.03,0.03,0
"7391",2004,"Simulation",0,0,0
"7394",2007,"Simulation",0.24,0,0
"7395",2007,"Simulation",0.24,0,0
"7400",2002,"Sports",0.53,0.41,0
"7401",2003,"Sports",0.02,0.02,0
"7402",2003,"Sports",0.02,0.02,0
"7405",2007,"Misc",0.29,0,0
"7406",2007,"Sports",0.29,0,0
"7407",2007,"Sports",0,0,0.06
"7408",2007,"Sports",0,0,0.06
"7409",2009,"Sports",0.09,0,0
"7430",2007,"Misc",0.87,1.57,1.05
"7433",2004,"Racing",0.19,0.15,0
"7434",2005,"Racing",0.19,0.15,0
"7436",2004,"Racing",0.12,0.04,0
"7437",2005,"Racing",0.12,0.04,0
"7438",2006,"Racing",0.08,0.06,0
"7439",2006,"Racing",0.08,0.06,0
"7440",2006,"Racing",0.03,0.01,0
"7441",2006,"Racing",0.03,0.01,0
"7444",2008,"Racing",0.13,0.11,0
"7445",2008,"Racing",0.13,0.11,0
"7446",2008,"Racing",0,0.01,0
"7447",2007,"Racing",0.07,0.03,0
"7451",2003,"Misc",0.03,0.02,0
"7452",2005,"Misc",0.03,0.02,0
"7453",2007,"Misc",0.03,0,0
"7454",2007,"Simulation",0.03,0,0
"7458",2005,"Misc",0.02,0.01,0
"7459",2008,"Adventure",0.07,0,0
"7460",2009,"Adventure",0.06,0,0
"7465",2006,"Platform",0.09,0,0
"7466",2006,"Platform",0.09,0,0
"7467",2006,"Platform",0.12,0.03,0
"7468",2006,"Platform",0.12,0.03,0
"7471",2007,"Role-Playing",0.2,0.05,0.05
"7472",2009,"Misc",0.41,0,0
"7473",2009,"Misc",0.41,0,0
"7474",2009,"Sports",0,0.01,0
"7475",2009,"Sports",0,0.01,0
"7476",2008,"Sports",0,0.1,0
"7477",2004,"Sports",0,0.01,0
"7478",2006,"Sports",0,0.01,0
"7480",2008,"Sports",0,0.01,0
"7481",2009,"Sports",0,0.06,0
"7493",2007,"Sports",0,0.34,0
"7494",2008,"Sports",0,0.47,0
"7495",2009,"Sports",0,0.27,0
"7498",2009,"Sports",0,0.01,0
"7502",2006,"Action",0,0,0.08
"7503",2006,"Racing",0.04,0,0
"7504",2006,"Racing",0.04,0,0
"7505",2005,"Racing",0.14,0.11,0
"7506",2005,"Racing",0.14,0.11,0
"7507",2005,"Racing",0.07,0.02,0
"7508",2005,"Racing",0.07,0.02,0
"7509",2001,"Racing",0.48,0.33,0
"7510",2003,"Racing",0.49,0.38,0
"7511",2003,"Racing",0.49,0.38,0
"7512",2003,"Racing",0.11,0.03,0
"7513",2003,"Racing",0.11,0.03,0
"7514",2005,"Racing",0.09,0,0
"7515",2005,"Racing",0.09,0,0
"7516",2005,"Racing",0.04,0.02,0
"7517",2005,"Racing",0.04,0.02,0
"7518",2004,"Racing",0.13,0.1,0
"7519",2005,"Racing",0.13,0.1,0
"7520",2004,"Racing",0.07,0.02,0
"7521",2005,"Racing",0.07,0.02,0
"7522",2008,"Racing",0.1,0.08,0
"7523",2008,"Racing",0.1,0.08,0
"7524",2008,"Racing",0.05,0.08,0
"7525",2008,"Racing",0.05,0.08,0
"7526",2008,"Racing",0.06,0.4,0
"7527",2008,"Racing",0.06,0.4,0
"7528",2005,"Racing",0.11,0.09,0
"7529",2005,"Racing",0.11,0.09,0
"7530",2005,"Racing",0.06,0.02,0
"7531",2005,"Racing",0.06,0.02,0
"7532",2001,"Role-Playing",0.02,0.02,0.04
"7533",2002,"Role-Playing",0.02,0.02,0.04
"7534",2004,"Action",0.1,0.08,0
"7535",2004,"Action",0.06,0.02,0
"7538",2006,"Racing",0,0,0.04
"7541",2006,"Racing",0,0.57,0.04
"7542",2007,"Racing",0,0.57,0.04
"7543",2001,"Racing",0.13,0.1,0
"7552",2001,"Action",0.23,0.08,0
"7553",2001,"Action",0.23,0.08,0
"7565",2005,"Racing",0.52,0.51,0
"7566",2007,"Racing",2.35,1.28,0.03
"7567",2009,"Racing",2.99,1.92,0.1
"7576",2008,"Role-Playing",0.84,0,0
"7577",2009,"Role-Playing",0.83,0,0
"7578",2008,"Role-Playing",0,0,0.3
"7579",2009,"Role-Playing",0,0,0.3
"7584",2007,"Adventure",0.06,0,0
"7585",2009,"Puzzle",0.29,0,0
"7590",2000,"Racing",0.06,0.04,0
"7591",2008,"Shooter",0.11,0.04,0
"7592",2008,"Shooter",0.15,0.14,0
"7593",2009,"Role-Playing",0.17,0.12,0.06
"7598",2005,"Misc",0.02,0.01,0
"7599",2006,"Misc",0.01,0.01,0
"7600",2006,"Action",0.02,0,0
"7601",2005,"Puzzle",0.08,0,0
"7602",2005,"Puzzle",0.08,0,0
"7603",2003,"Racing",0.01,0,0
"7605",2003,"Racing",0.05,0.04,0
"7606",2003,"Racing",0.02,0.01,0
"7607",2008,"Misc",0.13,0,0
"7609",2008,"Adventure",0.06,0,0
"7610",2008,"Adventure",0.06,0,0
"7612",2009,"Sports",0.02,0.02,0
"7614",2003,"Shooter",0.1,0.03,0
"7615",2003,"Shooter",0.25,0.2,0
"7616",2003,"Shooter",0.17,0.05,0
"7619",2006,"Simulation",0.02,0,0
"7620",2003,"Racing",0.01,0,0
"7621",2003,"Racing",0.01,0,0
"7622",2002,"Racing",0.07,0.02,0
"7623",2002,"Racing",0.07,0.02,0
"7624",2002,"Racing",0.52,0.41,0
"7625",2002,"Racing",0.52,0.41,0
"7626",2003,"Simulation",0.02,0.03,0
"7627",2003,"Racing",0.01,0,0
"7628",2003,"Racing",0.04,0.03,0
"7629",2003,"Racing",0.02,0,0
"7632",2001,"Misc",0.09,0.07,0
"7633",2009,"Action",0,0,0.09
"7634",2009,"Action",0,0,0.09
"7635",2006,"Role-Playing",0,0.01,0.24
"7636",2007,"Role-Playing",0,0.01,0.24
"7639",2005,"Misc",0.03,0.02,0
"7640",2005,"Misc",0.03,0.02,0
"7641",2007,"Sports",0.02,0,0
"7642",2009,"Strategy",0.02,0,0
"7643",2009,"Strategy",0,0.03,0
"7644",2009,"Strategy",0.02,0.01,0
"7649",2000,"Action",0.8,0.54,0
"7652",2002,"Action",0.05,0.02,0
"7653",2002,"Action",0.05,0.02,0
"7654",2002,"Platform",0.1,0.03,0
"7655",2002,"Platform",0.1,0.03,0
"7656",2002,"Platform",0.06,0.02,0
"7657",2002,"Platform",0.06,0.02,0
"7660",2005,"Platform",0.04,0.01,0
"7661",2005,"Platform",0.04,0.01,0
"7662",2005,"Platform",0.05,0.04,0
"7663",2005,"Platform",0.05,0.04,0
"7664",2005,"Platform",0.02,0.01,0
"7665",2005,"Platform",0.02,0.01,0
"7666",2005,"Platform",0.06,0,0
"7667",2005,"Platform",0.06,0,0
"7668",2005,"Platform",0.1,0,0
"7669",2005,"Platform",0.1,0,0
"7670",2001,"Platform",0.6,0.47,0
"7671",2001,"Platform",0.6,0.47,0
"7672",2002,"Adventure",0.14,0.05,0
"7673",2002,"Adventure",0.14,0.05,0
"7674",2001,"Adventure",2.15,0.18,0
"7676",2003,"Platform",0.12,0.03,0
"7677",2003,"Platform",0.12,0.03,0
"7678",2003,"Platform",0.16,0.12,0
"7679",2003,"Platform",0.16,0.12,0
"7680",2003,"Action",0.18,0.07,0
"7681",2003,"Action",0.18,0.07,0
"7684",2005,"Action",0.34,0.01,0
"7685",2005,"Action",0.17,0.04,0
"7686",2005,"Action",0.34,0.01,0
"7687",2006,"Action",0.07,0.01,0
"7688",2006,"Shooter",0.07,0,0
"7689",2005,"Action",0.15,0.04,0
"7690",2008,"Role-Playing",0.06,0,0
"7691",2008,"Role-Playing",0.06,0,0
"7692",2002,"Fighting",0,0,0.56
"7693",2002,"Fighting",0,0,0.56
"7694",2003,"Fighting",0,0,0.2
"7695",2003,"Fighting",0,0,0.2
"7696",2003,"Fighting",0,0,0.32
"7697",2003,"Fighting",0,0,0.32
"7698",2001,"Role-Playing",0,0,0.32
"7699",2001,"Role-Playing",0,0,0.32
"7700",2002,"Fighting",0,0,0.28
"7701",2002,"Fighting",0,0,0.28
"7702",2001,"Role-Playing",0,0,0.39
"7705",2007,"Strategy",0.01,0,0.03
"7710",2008,"Strategy",0,0,0.05
"7712",2000,"Strategy",0.1,0.07,0.31
"7713",2003,"Strategy",0.14,0.11,0.25
"7714",2004,"Strategy",0.14,0.11,0.25
"7715",2005,"Strategy",0,0,0.21
"7725",2008,"Shooter",0,0.02,0
"7726",2008,"Shooter",0.34,0.15,0.01
"7732",2009,"Racing",0,0.02,0
"7733",2009,"Racing",0.08,0.12,0
"7734",2009,"Racing",0.09,0.19,0
"7735",2003,"Shooter",0.07,0.06,0
"7736",2003,"Shooter",0.07,0.06,0
"7739",2009,"Adventure",0,0,0.01
"7740",2006,"Shooter",0.19,0.01,0
"7741",2006,"Racing",0.14,0.02,0
"7742",2007,"Racing",0,0.01,0
"7743",2006,"Adventure",0,0,0.02
"7745",2005,"Strategy",0.15,0.11,0
"7746",2004,"Strategy",0.54,0.16,0
"7747",2006,"Strategy",0.03,0.02,0
"7748",2006,"Strategy",0.03,0.01,0
"7749",2004,"Role-Playing",0.13,0.1,0
"7750",2005,"Role-Playing",0.13,0.1,0
"7751",2003,"Role-Playing",0.15,0.12,0.26
"7752",2005,"Role-Playing",0.15,0.12,0.26
"7753",2007,"Action",0,0,0.03
"7755",2005,"Role-Playing",0.05,0,0.04
"7756",2006,"Role-Playing",0.05,0,0.04
"7757",2009,"Adventure",0,0,0.01
"7758",2007,"Misc",0.01,0,0
"7759",2003,"Misc",0.02,0.01,0
"7760",2004,"Misc",0.02,0.01,0
"7762",2001,"Action",0.07,0.05,0
"7763",2003,"Racing",0.01,0,0
"7764",2007,"Misc",0.05,0,0
"7765",2008,"Misc",0.05,0,0
"7768",2000,"Role-Playing",0,0,0.32
"7774",2008,"Adventure",0,0,0.01
"7775",2008,"Misc",0,0,0.05
"7776",2003,"Platform",0.04,0.03,0
"7777",2003,"Platform",0.04,0.03,0
"7778",2003,"Platform",0.03,0.01,0
"7779",2003,"Platform",0.03,0.01,0
"7785",2004,"Strategy",0.02,0,0
"7786",2004,"Strategy",0.02,0,0
"7787",2004,"Strategy",0.03,0.03,0
"7788",2004,"Strategy",0.02,0.01,0
"7789",2004,"Strategy",0.02,0.01,0
"7790",2008,"Misc",0.07,0,0
"7791",2009,"Action",0.01,0,0
"7794",2001,"Misc",0.93,0.24,0
"7795",2001,"Misc",0.93,0.24,0
"7796",2007,"Misc",0.14,0.01,0
"7797",2007,"Misc",0.14,0.01,0
"7800",2009,"Action",0.27,0.23,0
"7801",2009,"Action",0.12,0.01,0
"7802",2009,"Action",0.13,0.06,0
"7803",2009,"Action",0.24,0.07,0
"7804",2009,"Action",0.24,0.07,0
"7805",2009,"Action",0.19,0.2,0
"7806",2009,"Action",0.11,0.05,0
"7811",2000,"Action",0,0,0.07
"7812",2009,"Action",0.11,0.01,0
"7813",2009,"Action",0.11,0,0
"7814",2009,"Action",0.11,0.07,0
"7815",2009,"Action",0.11,0.02,0
"7816",2009,"Action",0.17,0.03,0
"7817",2009,"Action",0.17,0.05,0
"7820",2000,"Sports",0,0,0.06
"7821",2000,"Sports",0,0,0.06
"7822",2002,"Sports",0.02,0.01,0.07
"7823",2003,"Sports",0.02,0.01,0.07
"7824",2007,"Sports",0,0,0.01
"7825",2007,"Sports",0,0,0.01
"7826",2008,"Sports",0,0,0.01
"7827",2008,"Sports",0,0,0
"7828",2008,"Sports",0,0.01,0
"7829",2007,"Sports",0,0.01,0.02
"7830",2007,"Sports",0,0.01,0.02
"7834",2002,"Misc",0,0,0.03
"7836",2000,"Racing",0.04,0.03,0
"7837",2001,"Racing",0.04,0.03,0
"7838",2002,"Racing",0,0,0.02
"7839",2003,"Racing",0,0,0.02
"7843",2007,"Misc",0,0,0.02
"7846",2006,"Adventure",0,0,0.01
"7847",2007,"Adventure",0,0,0.03
"7866",2004,"Fighting",0.03,0.02,0.17
"7867",2004,"Fighting",0.03,0.02,0.17
"7868",2000,"Shooter",0.13,0.09,0
"7871",2009,"Strategy",0,0,0.02
"7872",2007,"Strategy",0,0,0.03
"7873",2006,"Strategy",0,0,0.03
"7879",2000,"Adventure",0.08,0.06,0
"7880",2002,"Adventure",0.03,0.03,0
"7881",2003,"Adventure",0.03,0.03,0
"7882",2002,"Action",0.09,0.03,0
"7883",2008,"Adventure",0,0,0.03
"7884",2008,"Adventure",0,0,0.03
"7885",2004,"Action",0.02,0.01,0
"7886",2004,"Action",0.02,0.01,0
"7887",2008,"Sports",0.14,0,0
"7894",2000,"Sports",0,0,0.11
"7895",2000,"Sports",0,0,0.11
"7896",2001,"Sports",0.05,0.04,0.06
"7897",2001,"Sports",0.05,0.04,0.06
"7898",2002,"Sports",0.04,0.03,0.12
"7899",2003,"Sports",0.04,0.03,0.12
"7900",2004,"Sports",0.03,0.02,0
"7901",2004,"Sports",0.03,0.02,0
"7902",2005,"Sports",0.02,0.02,0.06
"7903",2006,"Sports",0.02,0.02,0.06
"7904",2006,"Sports",0,0,0.02
"7905",2006,"Sports",0,0,0.02
"7906",2001,"Adventure",0,0,0.07
"7912",2002,"Misc",0.43,0.16,0
"7914",2009,"Role-Playing",0,0,0.01
"7917",2009,"Action",0,0,0.07
"7918",2009,"Action",0,0,0.07
"7934",2007,"Misc",1.5,0.78,0
"7935",2008,"Misc",1.3,0.44,0
"7936",2009,"Puzzle",1.43,0.16,0
"7937",2009,"Puzzle",1.43,0.16,0
"7945",2006,"Action",0.01,0,0
"7952",2005,"Action",0,0,0.03
"7953",2005,"Action",0,0,0.03
"7956",2007,"Misc",0,0,0.61
"7957",2006,"Adventure",0.3,0.44,0
"7958",2009,"Misc",0,0.01,0
"7959",2009,"Puzzle",0.8,0.43,0.01
"7960",2009,"Puzzle",0.79,0.42,0.01
"7962",2006,"Action",0,0,0
"7963",2009,"Action",0,0.02,0
"7964",2009,"Action",0,0.02,0
"7965",2006,"Platform",0.03,0,0
"7966",2007,"Action",0.08,0.06,0
"7967",2008,"Action",0.08,0.06,0
"7968",2003,"Platform",0.03,0.01,0
"7969",2005,"Platform",0.03,0.01,0
"7970",2008,"Platform",0.07,0.03,0
"7971",2008,"Platform",0.07,0.04,0
"7972",2007,"Platform",0.01,0,0
"7977",2005,"Misc",0.02,0.01,0
"7978",2005,"Misc",0.02,0.01,0
"7980",2000,"Action",0.26,0.18,0
"7981",2002,"Action",0.14,0.04,0
"7982",2001,"Action",0.56,0.44,0
"7983",2002,"Action",0.13,0.04,0
"7984",2005,"Role-Playing",0.2,0.15,0
"7985",2005,"Role-Playing",0.14,0.04,0
"7988",2007,"Shooter",0,0.01,0
"7989",2006,"Shooter",3.54,1.9,0.07
"7990",2008,"Shooter",4.15,1.92,0.06
"8000",2008,"Action",0,0,0.06
"8001",2008,"Action",0,0,0.06
"8002",2007,"Action",0,0,0.01
"8003",2005,"Adventure",0.11,0.03,0
"8009",2000,"Fighting",0.06,0.04,0
"8010",2002,"Action",0.02,0.01,0
"8011",2003,"Action",0.02,0.01,0
"8016",2000,"Sports",0,0,0.54
"8017",2000,"Sports",0,0,0.54
"8023",2005,"Role-Playing",0.05,0,0
"8024",2006,"Role-Playing",0.05,0,0
"8032",2005,"Action",0.11,0.09,0
"8033",2006,"Action",0.18,0.38,0.06
"8039",2002,"Action",0.14,0.04,0.05
"8043",2006,"Role-Playing",0,0,0.03
"8044",2006,"Role-Playing",0,0,0.03
"8047",2007,"Shooter",0.13,0,0
"8048",2007,"Shooter",0.13,0,0
"8049",2007,"Shooter",0.11,0,0
"8050",2007,"Shooter",0.11,0,0
"8051",2009,"Puzzle",0.02,0,0
"8052",2009,"Puzzle",0.02,0,0
"8053",2008,"Platform",0.05,0,0
"8054",2008,"Platform",0.02,0,0
"8055",2008,"Platform",0.02,0,0
"8056",2008,"Platform",0.05,0,0
"8063",2005,"Sports",0,0.06,0
"8065",2004,"Misc",0.07,0.06,0
"8083",2004,"Adventure",0.08,0.06,0
"8084",2004,"Adventure",0.08,0.06,0
"8085",2005,"Adventure",0.06,0,0
"8086",2005,"Role-Playing",0.06,0,0
"8087",2009,"Adventure",0,0.02,0
"8088",2007,"Action",0.22,0,0
"8089",2007,"Action",0.22,0,0
"8090",2007,"Shooter",0.42,0.21,0.08
"8099",2009,"Action",0.26,0.12,0
"8100",2009,"Action",0.15,0.04,0
"8101",2009,"Action",0.34,0.36,0
"8102",2009,"Action",0.34,0.37,0
"8103",2009,"Action",0.16,0.01,0
"8104",2009,"Action",0.6,0.21,0
"8105",2009,"Action",0.43,0.14,0
"8106",2003,"Action",0.04,0.03,0
"8107",2004,"Action",0.04,0.03,0
"8110",2001,"Shooter",0.03,0.02,0
"8111",2006,"Adventure",0,0,0.02
"8112",2000,"Role-Playing",0,0,0.11
"8117",2006,"Action",0,0,0.07
"8118",2006,"Action",0,0,0.07
"8119",2007,"Role-Playing",0,0,0.08
"8124",2007,"Action",0,0,0.03
"8125",2007,"Action",0,0,0.03
"8126",2007,"Action",0,0,0.08
"8127",2007,"Action",0,0,0.08
"8129",2009,"Simulation",0.11,0,0
"8136",2001,"Misc",0.02,0.02,0
"8137",2002,"Misc",0.02,0.02,0
"8138",2006,"Misc",0.03,0,0
"8139",2006,"Misc",0.03,0,0
"8140",2009,"Racing",0.04,0,0
"8143",2003,"Action",0.06,0.05,0
"8144",2003,"Action",0.04,0.01,0
"8145",2003,"Strategy",0.06,0.01,0
"8146",2003,"Strategy",0.06,0.01,0
"8147",2003,"Strategy",0.1,0.08,0
"8148",2003,"Strategy",0.1,0.08,0
"8149",2003,"Strategy",0.1,0.03,0
"8150",2003,"Strategy",0.1,0.03,0
